product_id,product_name,brand,price,unit_price,quantity,ean,article_number,description,image,product_url
00718517,Knorr Basis Gebratene Nudeln,,"1,49 €","1 kg 14,42 €","~2,1g",00718517,Art. Nr.: 00-718517,Knorr Basis Gebratene Nudeln online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-718517-0144210159-PwKLZmqc.jpg,https://shop.billa.at/produkte/knorr-basis-gebratene-nudeln-00718517
00721418,Bonne Maman Feigen-Konfitüre,,"3,99 €","1 kg 10,78 €",370 g Glas,00721418,Art. Nr.: 00-721418,Bonne Maman Feigen-Konfitüre online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-721418-97728238-ufZujusH.jpg,https://shop.billa.at/produkte/bonne-maman-feigenkonfituere-00721418
00713716,WOW Adult Lamm,,"1,59 €","1 kg 10,60 €",150 g Schale,00713716,Art. Nr.: 00-713716,WOW Adult Lamm online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-713716-1286767182-Ad73zegL.jpg,https://shop.billa.at/produkte/wow-adult-lamm-00713716
00594235,Masser Muscaris Sturmkogel PiWi,,"9,99 €","1 Liter 13,32 €","1 Liter 13,32 €",00594235,Art. Nr.: 00-594235,Masser Muscaris Sturmkogel PiWi online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-594235-0313243226-OaUmh3LB.jpg,https://shop.billa.at/produkte/masser-muscaris-sturmkogel-piwi-00594235
00522103,Barebells White Salty Peanut Riegel,,"2,49 €","1 kg 45,27 €",55 g Riegel,00522103,Art. Nr.: 00-522103,Barebells White Salty Peanut Riegel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-522103-810303657-LzsbSVpj.jpg,https://shop.billa.at/produkte/barebells-white-salty-peanut-riegel-00522103
00859586,Wella Wellaflex Haarspray Volumen,,"4,59 €",,250 ml Dose,00859586,Art. Nr.: 00-859586,Wella Wellaflex Haarspray Volumen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-859586-0197419103-nbvqSvjA.jpg,https://shop.billa.at/produkte/wella-wellaflex-haarspray-volumen-00859586
00622739,Dr. Best Hoch-Tief Mittel,,"3,19 €",,,00622739,Art. Nr.: 00-622739,Dr. Best Hoch-Tief Mittel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-622739-0207855211-7CqNRm8o.jpg,https://shop.billa.at/produkte/dr-best-hochtief-mittel-00622739
00274235,WOW Adult Rind,,"2,99 €","1 kg 7,48 €",400 g Dose,00274235,Art. Nr.: 00-274235,WOW Adult Rind online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-274235-1742937320-vGj-3r5F.jpg,https://shop.billa.at/produkte/wow-adult-rind-00274235
00792816,Recheis Goldmarke Hörnchen gedreht,,"2,37 €","1 kg 4,74 €",500 g Packung,00792816,Art. Nr.: 00-792816,Recheis Goldmarke Hörnchen gedreht online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-792816-0106681040-Piu65UGa.jpg,https://shop.billa.at/produkte/recheis-goldmarke-hoernchen-gedreht-00792816
00868230,Melitta Kaffeefilter 1x2 naturbraun,,"3,19 €","1 Liter 5,78 €",500 ml Flasche,00868230,Art. Nr.: 00-868230,Melitta Kaffeefilter 1x2 naturbraun online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-868230-0135805546-cVKJpgoW.jpg,https://shop.billa.at/produkte/melitta-kaffeefilter-1x2-naturbraun-00868230
00719284,Just Spices Mediteraner Gemüse Allrounder,,"4,99 €",1 kg Beutel,50 g Dose,00719284,Art. Nr.: 00-719284,Just Spices Mediteraner Gemüse Allrounder online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-719284-0108094105-y-NuFEP8.jpg,https://shop.billa.at/produkte/just-spices-mediteraner-gemuese-allrounder-00719284
00843650,Grand Kaffee Gold,,"5,79 €","1 kg 28,95 €",200 g Packung,00843650,Art. Nr.: 00-843650,Grand Kaffee Gold online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-843650-0213829965-8MCeU6dN.jpg,https://shop.billa.at/produkte/grand-kaffee-gold-00843650
00729188,Fratelli Barbaro Sugo Parmigiana,,"4,59 €","1 kg 13,91 €",330 g Glas,00729188,Art. Nr.: 00-729188,Fratelli Barbaro Sugo Parmigiana online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-729188-0121215377-hk7rBtef.jpg,https://shop.billa.at/produkte/fratelli-barbaro-sugo-parmigiana-00729188
00292976,Clever Traube Nuss Müsli,,"2,79 €",1 kg Beutel,1 kg Beutel,00292976,Art. Nr.: 00-292976,Clever Traube Nuss Müsli online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-292976-939578561-Dj-EJ26h.jpg,https://shop.billa.at/produkte/clever-traube-nuss-muesli-00292976
00522463,BILLA Bio Kokosblütenzucker unraffiniert,,"3,69 €","1 kg 14,76 €",250 g Dose,00522463,Art. Nr.: 00-522463,BILLA Bio Kokosblütenzucker unraffiniert online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-522463-2118680522-bHKW5G1J.jpg,https://shop.billa.at/produkte/billa-bio-kokosbluetenzucker-unraffiniert-00522463
00731827,Feelfood Instant Lunch Pasta Bolo,,"3,99 €","1 kg 44,33 €",90 g Becher,00731827,Art. Nr.: 00-731827,Feelfood Instant Lunch Pasta Bolo online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-731827-580710626-kl7KIDmS.jpg,https://shop.billa.at/produkte/feelfood-instant-lunch-pasta-bolo-00731827
00353072,Felix Doppelt Lecker Fisch 12er,,"5,79 €","1 kg 5,68 €",1 020 g Packung,00353072,Art. Nr.: 00-353072,Felix Doppelt Lecker Fisch 12er online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-353072-1185134058-XjuFRL2z.jpg,https://shop.billa.at/produkte/felix-doppelt-lecker-fisch-12er-00353072
00731829,Feelfood Instant Lunch Red Lentil Dal,,"3,99 €","1 kg 42,00 €",95 g Becher,00731829,Art. Nr.: 00-731829,Feelfood Instant Lunch Red Lentil Dal online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-731829-2037660091-U4wtmEPT.jpg,https://shop.billa.at/produkte/feelfood-instant-lunch-red-lentil-dal-00731829
00900520,Bergland Honig Waldblütenhonig aus Österreich,,"8,99 €","1 kg 17,98 €",500 g Glas,00900520,Art. Nr.: 00-900520,Bergland Honig Waldblütenhonig aus Österreich online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-900520-1225955236-kUAWF1wa.jpg,https://shop.billa.at/produkte/bergland-honig-waldbluetenhonig-aus-oesterreich-00900520
00755393,Finish Maschinenpfleger Limone,,"4,59 €","1 Liter 18,36 €",250 ml Flasche,00755393,Art. Nr.: 00-755393,Finish Maschinenpfleger Limone online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-755393-1917908965-RozE5ZXq.jpg,https://shop.billa.at/produkte/finish-maschinenpfleger-limone-00755393
00311437,BILLA Haselnuss Pralinen,,"2,69 €","100 g 1,79 €",150 g Packung,00311437,Art. Nr.: 00-311437,BILLA Haselnuss Pralinen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-311437-0277360627-C6zyCQS_.jpg,https://shop.billa.at/produkte/billa-haselnuss-pralinen-00311437
00779386,Whiskas Frischebeutel Ragout Geflügel 1+,,"5,89 €","1 kg 5,78 €",1 020 g Packung,00779386,Art. Nr.: 00-779386,Whiskas Frischebeutel Ragout Geflügel 1+ online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-779386-589143091-lBEoGxV7.png,https://shop.billa.at/produkte/whiskas-frischebeutel-ragout-gefluegel-1-00779386
00719429,Gourmet Gold Saftig-feine Streifen,,"5,99 €","1 kg 8,81 €",680 g Packung,00719429,Art. Nr.: 00-719429,Gourmet Gold Saftig-feine Streifen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-719429-1153070142-Q7AcW8Hg.jpg,https://shop.billa.at/produkte/gourmet-gold-saftigfeine-streifen-00719429
00404191,Palmolive Cremedusche Mandelmilch,,"2,09 €",,250 ml Flasche,00404191,Art. Nr.: 00-404191,Palmolive Cremedusche Mandelmilch online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-404191-2048107132-yJeh8Wst.jpg,https://shop.billa.at/produkte/palmolive-cremedusche-mandelmilch-00404191
00900361,Glem Vital Repair Shampoo Sheabutter & Kokos,,"3,19 €",,350 ml Flasche,00900361,Art. Nr.: 00-900361,Glem Vital Repair Shampoo Sheabutter & Kokos online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-900361-1788734507-JcCDRiif.jpg,https://shop.billa.at/produkte/glem-vital-repair-shampoo-sheabutter-und-kokos-00900361
00409301,Milka Süßes Mitbringsel Pralinés,,"4,99 €","100 g 4,54 €",110 g Packung,00409301,Art. Nr.: 00-409301,Milka Süßes Mitbringsel Pralinés online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-409301-954311590-t-Bol7QJ.jpg,https://shop.billa.at/produkte/milka-suesses-mitbringsel-pralines-00409301
00635911,Syoss Max Hold Haarspray,,"5,29 €",,400 ml Dose,00635911,Art. Nr.: 00-635911,Syoss Max Hold Haarspray online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-635911-0110986109-lXdd9yjb.jpg,https://shop.billa.at/produkte/syoss-max-hold-haarspray-00635911
00722290,Maxi Creamy Blueberry Muffin,,"2,39 €","1 kg 53,11 €",45 g Stück,00722290,Art. Nr.: 00-722290,Maxi Creamy Blueberry Muffin online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-722290-0684406568-bIrWNXlB.jpg,https://shop.billa.at/produkte/maxi-creamy-blueberry-muffin-00722290
00784725,Weleda Calendula Babycreme,,"7,99 €","100 g 4,38 €",75 ml Schachtel,00784725,Art. Nr.: 00-784725,Weleda Calendula Babycreme online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-784725-0272710790-v9UiYj3X.jpg,https://shop.billa.at/produkte/weleda-calendula-babycreme-00784725
00469926,Staud's Mango Zuckerreduziert,,"3,49 €","1 kg 17,45 €",200 g Glas,00469926,Art. Nr.: 00-469926,Staud's Mango Zuckerreduziert online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-469926-0149400455-UJiD47VG.jpg,https://shop.billa.at/produkte/stauds-mango-zuckerreduziert-00469926
00429419,Ennstal Milch Teebutter,,"2,66 €","1 kg 10,64 €",250 g Packung,00429419,Art. Nr.: 00-429419,Ennstal Milch Teebutter online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-429419-627175244-C0Dh-Lo6.jpg,https://shop.billa.at/produkte/ennstal-milch-teebutter-00429419
00781259,Milka Happy Birthday,,"4,99 €","100 g 4,54 €",110 g Packung,00781259,Art. Nr.: 00-781259,Milka Happy Birthday online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-781259-1206870115-MHUrJlvJ.jpg,https://shop.billa.at/produkte/milka-happy-birthday-00781259
00638898,Doppelherz Seefischöl Omega 3,,"9,99 €",,500 ml Flasche,00638898,Art. Nr.: 00-638898,Doppelherz Seefischöl Omega 3 online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-638898-0507253404-vo5qD4fS.jpg,https://shop.billa.at/produkte/doppelherz-seefischoel-omega-3-00638898
00765697,Leopold Holzmann Spiralen,,"2,75 €","1 kg 5,50 €",500 g Beutel,00765697,Art. Nr.: 00-765697,Leopold Holzmann Spiralen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-765697-229290475-6iKEV36O.jpg,https://shop.billa.at/produkte/leopold-holzmann-spiralen-00765697
00566948,Pampers Baby Dry Pants Gr. 5 Windeln,,"9,99 €",,,00566948,Art. Nr.: 00-566948,Pampers Baby Dry Pants Gr. 5 Windeln online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-566948-0107153391-G3C5y3ka.jpg,https://shop.billa.at/produkte/pampers-baby-dry-pants-gr-5-windeln-00566948
0021841,Gösser Märzen,,"1,49 €","1 Liter 1,78 €","500 ml 1,49 €",12345678,Art. Nr.: 00-21841,Gösser Märzen online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-21841-01091008415-CHSIAmI3.jpg,https://shop.billa.at/produkte/goesser-maerzen-0021841
00721921,Stadtküche Kärntner Kasnudl,,"9,90 €","1 kg 26,76 €",370 g Karton,00721921,Art. Nr.: 00-721921,Stadtküche Kärntner Kasnudl online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-721921-0611300577-30cv-Usa.jpg,https://shop.billa.at/produkte/stadtkueche-kaerntner-kasnudl-00721921
00720629,Schär Soft Cookie Double Chocolate,,"4,19 €","1 kg 19,95 €",210 g Packung,00720629,Art. Nr.: 00-720629,Schär Soft Cookie Double Chocolate online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-720629-0966147077-Oq5Vj4o8.jpg,https://shop.billa.at/produkte/schaer-soft-cookie-double-chocolate-00720629
00723302,Persil Megapearls Universal,,"9,99 €","1 Liter 13,16 €",250 ml Flasche,00723302,Art. Nr.: 00-723302,Persil Megapearls Universal online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-723302-1981011700-y4hNAsAz.jpg,https://shop.billa.at/produkte/persil-megapearls-universal-00723302
00724974,Whiskas Sticks Reich an Rind,,"1,69 €",Analytische Bestandteile (%): Protein: 41.0; Fettgehalt: 19.0; anorganischer Stoff: 6.0; Rohfaser: 1.0; Feuchtigkeit: 29.0; Brennwert: 351 kcal/100 g.,18 g Packung,00724974,Art. Nr.: 00-724974,Whiskas Sticks Reich an Rind online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-724974-1123588203-UT-hPl-9.jpg,https://shop.billa.at/produkte/whiskas-sticks-reich-an-rind-00724974
00453,Vandal Ameisenspray,,"10,29 €",,300 ml Spray,12345678,Art. Nr.: 00-453,Vandal Ameisenspray online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-453-01524926516-_1kBvn3j.jpg,https://shop.billa.at/produkte/vandal-ameisenspray-00453
00733944,Best Foodies Bio Gemüse Chips Süßkartoffel,,"2,99 €","100 g 4,27 €",70 g Beutel,00733944,Art. Nr.: 00-733944,Best Foodies Bio Gemüse Chips Süßkartoffel online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-733944-0183785135-q1WsJlEO.jpg,https://shop.billa.at/produkte/best-foodies-bio-gemuese-chips-suesskartoffel-00733944
00772348,Wasa Tasty Snacks Sesam & Meersalz Crisps,,"2,89 €","1 kg 15,21 €",190 g Packung,00772348,Art. Nr.: 00-772348,Wasa Tasty Snacks Sesam & Meersalz Crisps online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-772348-1526309706-XpXV9uFj.jpg,https://shop.billa.at/produkte/wasa-tasty-snacks-sesam-und-meersalz-crisps-00772348
00513946,Maxsport Paleo Raw Apfel Zimt,,"1,29 €","1 kg 25,80 €",50 g Riegel,00513946,Art. Nr.: 00-513946,Maxsport Paleo Raw Apfel Zimt online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-513946-1601268100-rEU3fNoi.jpg,https://shop.billa.at/produkte/maxsport-paleo-raw-apfel-zimt-00513946
00884881,Vöslauer Prickelnd,,"0,99 €","1 Liter 0,99 €","1 Liter 0,99 €",00884881,Art. Nr.: 00-884881,Vöslauer Prickelnd online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-884881-2103759434-7Ryx_x0i.jpg,https://shop.billa.at/produkte/voeslauer-prickelnd-00884881
00809602,Bambusmatte Für Sushi,,"2,39 €","1 kg 9,48 €",250 g Packung,00809602,Art. Nr.: 00-809602,Bambusmatte Für Sushi online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-809602-0874977292-X5c2uA_6.jpg,https://shop.billa.at/produkte/bambusmatte-fuer-sushi-00809602
00722495,Bear Fruit Rolls Multipack Himbeere,,"3,49 €",100 g Packung,100 g Packung,00722495,Art. Nr.: 00-722495,Bear Fruit Rolls Multipack Himbeere online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-722495-033106281-sIvB0vzI.jpg,https://shop.billa.at/produkte/bear-fruit-rolls-multipack-himbeere-00722495
00481860,Capsup Chillisauce Süss-Sauer,,"5,99 €","1 kg 23,96 €",250 g Flasche,00481860,Art. Nr.: 00-481860,Capsup Chillisauce Süss-Sauer online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-481860-1092456207-6b4AyLud.jpg,https://shop.billa.at/produkte/capsup-chillisauce-suesssauer-00481860
00479785,Gourmet Gold Raffiniertes Ragout Thunfisch,,"0,89 €","1 kg 10,47 €",85 g Dose,00479785,Art. Nr.: 00-479785,Gourmet Gold Raffiniertes Ragout Thunfisch online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-479785-0101387694-I0sB2fqH.jpg,https://shop.billa.at/produkte/gourmet-gold-raffiniertes-ragout-thunfisch-00479785
00407151,Hansaplast Strips Sensitive,,"6,19 €",,360 ml Flasche,00407151,Art. Nr.: 00-407151,Hansaplast Strips Sensitive online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-407151-1551698621-EqiErdbS.jpg,https://shop.billa.at/produkte/hansaplast-strips-sensitive-00407151
00770095,Schwechater Wiener Lager,,"1,42 €",,"500 ml 1,42 €",00770095,Art. Nr.: 00-770095,Schwechater Wiener Lager online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-770095-1824306579-rRdTa6DA.jpg,https://shop.billa.at/produkte/schwechater-wiener-lager-00770095
00448337,Freilandeier Groß,,"3,95 €",,Gewicht: 440 g,00448337,Art. Nr.: 00-448337,Freilandeier Groß online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-448337-144891411-5BxkbMut.jpg,https://shop.billa.at/produkte/freilandeier-gross-00448337
00771708,Pflügelmeier Pepi's Rote Rüben Salat,,"2,89 €","1 kg 8,26 €",350 g Glas,00771708,Art. Nr.: 00-771708,Pflügelmeier Pepi's Rote Rüben Salat online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-771708-0577051977-tZG5MTAW.jpg,https://shop.billa.at/produkte/pfluegelmeier-pepis-rote-rueben-salat-00771708
00888698,Lotus Biscoff Karamellgebäck Crunchy Creme,,"3,99 €","1 kg 10,50 €",380 g Glas,00888698,Art. Nr.: 00-888698,Lotus Biscoff Karamellgebäck Crunchy Creme online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-888698-0643532656-FH7vDuXy.jpg,https://shop.billa.at/produkte/lotus-biscoff-karamellgebaeck-crunchy-creme-00888698
00384560,Staud's Bio Cremehonig,,"7,49 €","1 kg 24,97 €",300 g Glas,00384560,Art. Nr.: 00-384560,Staud's Bio Cremehonig online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-384560-453398936-3yBjmXyG.jpg,https://shop.billa.at/produkte/stauds-bio-cremehonig-00384560
00905441,Palmolive Cremedusche Milchprotein,,"2,09 €",,250 ml Flasche,00905441,Art. Nr.: 00-905441,Palmolive Cremedusche Milchprotein online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-905441-1318537490-SpZo2CUJ.jpg,https://shop.billa.at/produkte/palmolive-cremedusche-milchprotein-00905441
00719244,Just Spices Pommes Gewürzsalz,,"5,49 €",1 kg Beutel,85 g Dose,00719244,Art. Nr.: 00-719244,Just Spices Pommes Gewürzsalz online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-719244-0183032736-0nKsLU5o.jpg,https://shop.billa.at/produkte/just-spices-pommes-gewuerzsalz-00719244
00475708,Jöbstl Weissburgunder Südsteiermark DAC,,"9,49 €","1 Liter 12,65 €","1 Liter 12,65 €",00475708,Art. Nr.: 00-475708,Jöbstl Weissburgunder Südsteiermark DAC online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-475708-964717374-lfqYNus3.jpg,https://shop.billa.at/produkte/joebstl-weissburgunder-suedsteiermark-dac-00475708
00622737,Dr. Best Hoch-Tief Weich,,"3,19 €",,,00622737,Art. Nr.: 00-622737,Dr. Best Hoch-Tief Weich online kaufen im BILLA Online Shop! ✔ große Produktauswahl >> bestellen Sie jetzt!,https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-622737-0604674694-XB4wbzDU.jpg,https://shop.billa.at/produkte/dr-best-hochtief-weich-00622737
